Date,High,Low,Open,Close,Volume,Adj Close
21/12/2009,25000,14000,25000.0,16500,46400,8700
22/12/2009,16500,15400,16500.0,15400,9800,8100
23/12/2009,14800,14700,14700.0,14800,51200,7800
24/12/2009,15700,14800,15700.0,15700,21300,8300
25/12/2009,16300,16000,16000.0,16300,26200,8600
28/12/2009,16300,15700,16300.0,16100,7700,8500
29/12/2009,16200,14900,15800.0,15900,20200,8400
30/12/2009,16000,15500,15500.0,16000,600,8400
31/12/2009,16000,14900,15800.0,15000,20800,7900
04/01/2010,16300,15700,15700.0,16300,108600,8600
05/01/2010,17200,16900,17000.0,17000,107500,9000
06/01/2010,17900,17000,17300.0,17900,61700,9500
07/01/2010,18100,17800,18100.0,18000,36200,9500
08/01/2010,19200,17000,18700.0,19000,131600,10000
11/01/2010,20000,17700,20000.0,18200,25700,9600
12/01/2010,18000,17000,18000.0,17000,33700,9000
13/01/2010,18300,16900,17200.0,18000,20900,9500
14/01/2010,18600,17000,18400.0,17400,34500,9200
15/01/2010,18000,17000,18000.0,17100,9600,9000
18/01/2010,17000,16000,17000.0,16000,9100,8400
19/01/2010,16900,15000,16900.0,15800,14000,8300
20/01/2010,16300,14900,16300.0,15700,19900,8300
21/01/2010,16000,15400,16000.0,15600,12700,8200
22/01/2010,16500,15000,16500.0,15900,14000,8400
25/01/2010,16100,15600,16100.0,15800,11300,8300
26/01/2010,16800,16000,16800.0,16400,39900,8700
27/01/2010,16600,15400,16600.0,16300,14600,8600
28/01/2010,16900,15200,16900.0,15200,3900,8000
29/01/2010,16400,15800,16400.0,15800,15000,8300
01/02/2010,15700,15100,15500.0,15700,30900,8300
02/02/2010,16200,14500,16200.0,15000,22900,7900
03/02/2010,16000,15900,16000.0,15900,200,8400
04/02/2010,16200,15000,16200.0,15900,31600,8400
05/02/2010,16000,14900,16000.0,14900,6900,7900
08/02/2010,15600,15300,15600.0,15300,29300,8100
09/02/2010,15000,15000,15000.0,15000,300,7900
10/02/2010,15900,15000,15600.0,15000,31300,7900
11/02/2010,15900,14900,15600.0,14900,4500,7900
12/02/2010,15800,15100,15800.0,15100,4500,8000
22/02/2010,15800,14500,15700.0,14500,2100,7700
23/02/2010,15200,14200,15200.0,14400,5700,7600
24/02/2010,15000,14500,15000.0,14900,11600,7900
25/02/2010,15600,14900,15600.0,15000,26400,7900
26/02/2010,15300,14000,15300.0,14400,35400,7600
01/03/2010,15000,14800,15000.0,14900,1900,7900
02/03/2010,15000,14700,14900.0,14900,15000,7900
03/03/2010,15000,14900,15000.0,15000,6100,7900
04/03/2010,15600,15000,15000.0,15500,67400,8200
05/03/2010,15300,14600,14600.0,15300,41200,8100
08/03/2010,16000,15500,15500.0,16000,53600,8400
09/03/2010,17100,16800,17000.0,17100,99500,9000
10/03/2010,18100,17000,18000.0,17700,105400,9300
11/03/2010,18600,17500,17500.0,17700,81100,9300
12/03/2010,18500,17500,17800.0,17600,46400,9300
15/03/2010,18900,17800,17800.0,18900,227500,10000
16/03/2010,19500,18900,19500.0,19500,284300,10300
17/03/2010,19400,18100,19400.0,18300,47300,9700
18/03/2010,19200,17200,19200.0,18100,51200,9600
19/03/2010,18400,17500,17600.0,17800,48900,9400
22/03/2010,18100,17000,17900.0,17800,64800,9400
23/03/2010,17000,16300,17000.0,17000,58800,9000
24/03/2010,17700,17000,17000.0,17700,62600,9300
25/03/2010,18900,17000,18900.0,18300,62100,9700
26/03/2010,18500,17500,18400.0,18100,24400,9600
29/03/2010,18000,17500,18000.0,17800,28200,9400
30/03/2010,17700,16600,17700.0,16600,41100,8800
31/03/2010,17100,16000,16600.0,16300,49000,8600
01/04/2010,17200,16200,17200.0,16600,27200,8800
02/04/2010,17800,17000,17200.0,17800,87200,9400
05/04/2010,18900,18000,18900.0,18200,85500,9600
06/04/2010,19500,18500,18500.0,19500,383100,10300
07/04/2010,20800,20000,20700.0,20800,185200,11000
08/04/2010,22200,22000,22200.0,22200,181700,11700
09/04/2010,23700,20700,23700.0,21200,224800,11200
12/04/2010,21500,21000,21100.0,21000,67400,11100
13/04/2010,21000,19600,20000.0,19600,223100,10300
14/04/2010,21000,19700,19900.0,21000,196600,11100
15/04/2010,22300,21100,22200.0,22300,174100,11800
16/04/2010,23600,22200,23300.0,22900,136900,12100
19/04/2010,23200,21500,22600.0,22200,222500,11700
20/04/2010,23400,22200,22200.0,23400,78500,12400
21/04/2010,24900,24400,24800.0,24900,307800,13100
22/04/2010,26500,23200,25500.0,23900,175800,12600
26/04/2010,23400,22200,22300.0,22300,130500,11800
27/04/2010,23800,22300,22300.0,23800,86500,12600
28/04/2010,24800,23400,24000.0,24800,153800,13100
29/04/2010,26400,23000,25500.0,25000,132500,13200
04/05/2010,26000,23800,25000.0,25000,171200,13200
05/05/2010,25000,23800,25000.0,24700,105200,13000
06/05/2010,26300,24600,24600.0,26300,177600,13900
07/05/2010,27900,26100,27900.0,27900,432700,14700
10/05/2010,28300,25900,27800.0,26000,101000,13700
11/05/2010,27700,24800,27000.0,24800,110800,13100
12/05/2010,24500,23800,24300.0,23800,138200,12600
13/05/2010,23800,22400,23000.0,23300,55100,12300
14/05/2010,24600,23000,23500.0,24500,42400,12900
17/05/2010,25400,23000,24600.0,23000,68700,12100
18/05/2010,23900,22300,23900.0,22500,39700,11900
19/05/2010,21500,21400,21500.0,21400,45300,11300
20/05/2010,22000,20000,20000.0,21500,72200,11400
21/05/2010,19500,19300,19300.0,19300,77400,10200
