Date,High,Low,Open,Close,Volume,Adj Close
15/03/2019,18000,12900,18000,12900,24100,8900
18/03/2019,12000,12000,12000,12000,300,8300
19/03/2019,10200,10200,10200,10200,100,7100
20/03/2019,10200,10000,10000,10200,15900,7100
21/03/2019,10500,10200,10200,10500,2700,7300
22/03/2019,10400,10400,10400,10400,-,7300
25/03/2019,10400,10400,10400,10400,4700,7200
26/03/2019,10200,10200,10200,10200,1000,7100
27/03/2019,10200,10200,10200,10200,200,7100
28/03/2019,10200,10200,10200,10200,200,7100
29/03/2019,10200,10200,10200,10200,-,7100
01/04/2019,10200,10200,10200,10200,300,7100
02/04/2019,10200,10200,10200,10200,900,7100
03/04/2019,10200,10200,10200,10200,1300,7100
04/04/2019,10200,10200,10200,10200,-,7100
05/04/2019,10200,10200,10200,10200,-,7100
08/04/2019,10200,10200,10200,10200,-,7100
09/04/2019,10200,10200,10200,10200,-,7100
10/04/2019,10200,10200,10200,10200,-,7100
11/04/2019,10200,10200,10200,10200,-,7100
12/04/2019,10200,10200,10200,10200,-,7100
16/04/2019,10200,10200,10200,10200,-,7100
17/04/2019,10200,10200,10200,10200,-,7100
18/04/2019,10200,10200,10200,10200,-,7100
19/04/2019,10200,10200,10200,10200,-,7100
22/04/2019,10200,10200,10200,10200,-,7100
23/04/2019,10200,10200,10200,10200,-,7100
24/04/2019,10200,10200,10200,10200,-,7100
25/04/2019,9800,9800,9800,9800,400,6800
26/04/2019,9000,9000,9000,9000,200,6200
02/05/2019,9000,9000,9000,9000,-,6200
03/05/2019,9000,9000,9000,9000,-,6200
06/05/2019,9000,9000,9000,9000,-,6200
07/05/2019,9000,9000,9000,9000,-,6200
08/05/2019,9000,9000,9000,9000,-,6200
09/05/2019,9000,9000,9000,9000,-,6200
10/05/2019,9000,9000,9000,9000,-,6200
13/05/2019,9000,9000,9000,9000,-,6200
14/05/2019,9000,9000,9000,9000,-,6200
15/05/2019,9000,7700,9000,7700,2200,5300
16/05/2019,8400,8400,8400,8400,-,5300
17/05/2019,8400,8400,8400,8400,-,5300
20/05/2019,8400,8400,8400,8400,-,5300
21/05/2019,8400,8400,8400,8400,-,5300
22/05/2019,8400,8400,8400,8400,-,5300
23/05/2019,8400,8400,8400,8400,-,5300
24/05/2019,8400,8400,8400,8400,-,5300
27/05/2019,8400,8400,8400,8400,-,5300
28/05/2019,8400,8400,8400,8400,-,5300
29/05/2019,8400,8400,8400,8400,-,5300
30/05/2019,8400,8400,8400,8400,-,5300
31/05/2019,8400,8400,8400,8400,-,5300
03/06/2019,8400,8400,8400,8400,-,5300
04/06/2019,8400,8400,8400,8400,-,5300
05/06/2019,8400,8400,8400,8400,-,5300
06/06/2019,8400,8400,8400,8400,-,5300
07/06/2019,8400,8400,8400,8400,-,5300
