Date,High,Low,Open,Close,Volume,Adj Close
05/01/2018,12000,12000,,12000,-,12000
08/01/2018,12000,12000,,12000,-,12000
09/01/2018,12000,12000,,12000,-,12000
10/01/2018,12000,12000,,12000,-,12000
11/01/2018,12000,12000,,12000,-,12000
12/01/2018,12000,12000,,12000,-,12000
15/01/2018,12000,12000,,12000,-,12000
16/01/2018,12000,12000,,12000,-,12000
17/01/2018,12000,12000,,12000,-,12000
18/01/2018,12000,12000,,12000,-,12000
19/01/2018,12000,12000,,12000,-,12000
22/01/2018,12000,12000,,12000,-,12000
23/01/2018,12000,12000,,12000,-,12000
24/01/2018,12000,12000,,12000,-,12000
25/01/2018,12000,12000,,12000,-,12000
26/01/2018,12000,12000,12000.0,12000,-,12000
29/01/2018,12000,12000,,12000,-,12000
30/01/2018,12000,12000,,12000,-,12000
31/01/2018,12000,12000,,12000,-,12000
01/02/2018,12000,12000,,12000,-,12000
02/02/2018,12000,12000,,12000,-,12000
05/02/2018,12000,12000,,12000,-,12000
06/02/2018,12000,12000,,12000,-,12000
07/02/2018,12000,12000,,12000,-,12000
08/02/2018,12000,12000,12000.0,12000,-,12000
09/02/2018,12000,12000,,12000,-,-
12/02/2018,12000,12000,,12000,-,12000
13/02/2018,12000,12000,,12000,-,-
21/02/2018,12000,12000,,12000,-,-
22/02/2018,12000,12000,12000.0,12000,-,12000
23/02/2018,12000,12000,,12000,-,12000
26/02/2018,12000,12000,,12000,-,12000
27/02/2018,12000,12000,,12000,-,12000
28/02/2018,12000,12000,,12000,-,-
01/03/2018,12000,12000,,12000,-,12000
02/03/2018,12000,12000,12000.0,12000,-,12000
05/03/2018,12000,12000,,12000,-,12000
06/03/2018,12000,12000,,12000,-,12000
07/03/2018,12000,12000,,12000,-,12000
08/03/2018,12000,12000,,12000,-,12000
09/03/2018,12000,12000,,12000,-,12000
12/03/2018,12000,12000,,12000,-,12000
13/03/2018,12000,12000,,12000,-,12000
14/03/2018,12000,12000,,12000,-,12000
15/03/2018,12000,12000,,12000,-,12000
16/03/2018,12000,12000,,12000,-,12000
19/03/2018,12000,12000,,12000,-,12000
20/03/2018,12000,12000,,12000,-,12000
21/03/2018,12000,12000,,12000,-,12000
22/03/2018,12000,12000,,12000,-,12000
23/03/2018,12000,12000,,12000,-,12000
26/03/2018,12000,12000,,12000,-,12000
27/03/2018,12000,12000,,12000,-,12000
28/03/2018,12000,12000,,12000,-,12000
29/03/2018,12000,12000,12000.0,12000,-,12000
30/03/2018,12000,12000,,12000,-,12000
