Date,High,Low,Open,Close,Volume,Adj Close
31/05/2017,13700,13700,,13700,-,10700
01/06/2017,13700,13700,,13700,-,10700
02/06/2017,13700,13700,,13700,-,10700
05/06/2017,13700,13700,,13700,-,10700
06/06/2017,13700,13700,,13700,-,10700
07/06/2017,13700,13700,,13700,-,10700
08/06/2017,13700,13700,,13700,-,10700
09/06/2017,13700,13700,,13700,-,10700
12/06/2017,13700,13700,,13700,-,10700
13/06/2017,13700,13700,,13700,-,10700
14/06/2017,13700,13700,,13700,-,10700
15/06/2017,13700,13700,,13700,-,10700
16/06/2017,13700,13700,,13700,-,10700
19/06/2017,13700,13700,,13700,-,10700
20/06/2017,13700,13700,,13700,-,10700
21/06/2017,13700,13700,,13700,-,10700
22/06/2017,13700,13700,,13700,-,10700
23/06/2017,13700,13700,,13700,-,10700
26/06/2017,13700,13700,,13700,-,10700
27/06/2017,13700,13700,,13700,-,10700
28/06/2017,13700,13700,,13700,-,10700
29/06/2017,13700,13700,,13700,-,10700
30/06/2017,13700,13700,,13700,-,10700
03/07/2017,13700,13700,,13700,-,10700
04/07/2017,13700,13700,,13700,-,10700
05/07/2017,13700,13700,,13700,-,10700
06/07/2017,13700,13700,,13700,-,10700
07/07/2017,13700,13700,,13700,-,10700
10/07/2017,13700,13700,,13700,-,10700
11/07/2017,13700,13700,,13700,-,10700
12/07/2017,13700,13700,,13700,-,10700
13/07/2017,13700,13700,,13700,-,10700
14/07/2017,13700,13700,,13700,-,10700
17/07/2017,13700,13700,,13700,-,10700
18/07/2017,13700,13700,,13700,-,10700
19/07/2017,13700,13700,,13700,-,10700
20/07/2017,13700,13700,,13700,-,10700
21/07/2017,13700,13700,,13700,-,10700
24/07/2017,13700,13700,,13700,-,10700
25/07/2017,13700,13700,,13700,-,10700
26/07/2017,13700,13700,,13700,-,10700
27/07/2017,13700,13700,,13700,-,10700
28/07/2017,13700,13700,,13700,-,10700
31/07/2017,13700,13700,,13700,-,10700
01/08/2017,13700,13700,,13700,-,10700
02/08/2017,13700,13700,,13700,-,10700
03/08/2017,13700,13700,,13700,-,10700
04/08/2017,13700,13700,,13700,-,10700
07/08/2017,13700,13700,,13700,-,10700
08/08/2017,13700,13700,,13700,-,10700
09/08/2017,13700,13700,,13700,-,10700
10/08/2017,13700,13700,,13700,-,10700
11/08/2017,13700,13700,,13700,-,10700
14/08/2017,13700,13700,,13700,-,10700
15/08/2017,13700,13700,,13700,-,10700
16/08/2017,13700,13700,,13700,-,10700
17/08/2017,13700,13700,,13700,-,10700
18/08/2017,13700,13700,,13700,-,10700
21/08/2017,13700,13700,,13700,-,10700
22/08/2017,13700,13700,,13700,-,10700
23/08/2017,13700,13700,,13700,-,10700
24/08/2017,13700,13700,,13700,-,10700
25/08/2017,13700,13700,,13700,-,10700
28/08/2017,13700,13700,,13700,-,10700
29/08/2017,13700,13700,,13700,-,10700
30/08/2017,13700,13700,,13700,-,10700
31/08/2017,13700,13700,,13700,-,10700
01/09/2017,13700,13700,,13700,-,10700
05/09/2017,13700,13700,,13700,-,10700
06/09/2017,13700,13700,,13700,-,10700
07/09/2017,13700,13700,,13700,-,10700
08/09/2017,13700,13700,,13700,-,10700
