Date,High,Low,Open,Close,Volume,Adj Close
23/07/2010,43900,33000,40000.0,35000,120600,30700
26/07/2010,34500,32100,34500.0,32100,8200,28200
27/07/2010,32000,30300,32000.0,30600,6000,26900
28/07/2010,31500,31000,31500.0,31000,800,27200
29/07/2010,33000,29300,33000.0,29300,10900,25700
30/07/2010,31500,28500,31500.0,29900,8200,26300
02/08/2010,28000,27600,28000.0,27600,13100,24200
03/08/2010,26700,26000,26500.0,26500,8100,23300
04/08/2010,25300,25000,25000.0,25300,2000,22200
05/08/2010,25900,25100,25100.0,25500,3600,22400
06/08/2010,27100,25400,25500.0,26400,3300,23200
09/08/2010,26000,25000,25400.0,25900,8900,22700
10/08/2010,24600,24000,24600.0,24000,18700,21100
11/08/2010,25500,25000,25000.0,25300,2500,22200
12/08/2010,25000,23600,25000.0,23600,11200,20700
13/08/2010,25400,24000,24000.0,25400,34800,22300
16/08/2010,26800,26000,26000.0,26800,11900,23500
17/08/2010,26000,25200,25200.0,25500,8000,22400
18/08/2010,24200,24000,24200.0,24000,4500,21100
19/08/2010,25500,25500,25500.0,25500,100,22400
20/08/2010,25500,25500,25500.0,25500,-,22400
23/08/2010,26000,23800,26000.0,23800,200,20900
24/08/2010,26600,23200,26600.0,23200,1600,20400
25/08/2010,22000,22000,22000.0,22000,4100,19300
26/08/2010,20800,20600,20800.0,20600,2200,18100
27/08/2010,20600,19600,19600.0,19600,3200,17200
30/08/2010,21000,21000,21000.0,21000,9400,18400
31/08/2010,22400,20000,22200.0,22200,7200,19500
01/09/2010,22200,22200,22200.0,22200,1100,19500
06/09/2010,23700,22300,22500.0,22300,37300,19600
07/09/2010,22800,21300,21300.0,22500,3800,19800
08/09/2010,22300,21000,21000.0,22200,2700,19500
09/09/2010,22000,21200,21600.0,21600,17600,19000
10/09/2010,23100,23100,23100.0,23100,67600,20300
13/09/2010,24700,23100,24700.0,24700,22900,21700
14/09/2010,26200,25700,26000.0,26000,30600,22800
15/09/2010,26600,24700,26600.0,24700,5500,21700
16/09/2010,24500,24000,24000.0,24000,7500,21100
17/09/2010,24700,24000,24100.0,24600,22000,21600
20/09/2010,24500,23000,24500.0,24000,26100,21100
21/09/2010,25300,24000,24500.0,25300,102400,22200
22/09/2010,26800,25700,26700.0,26800,91600,23500
23/09/2010,28400,28000,28400.0,28400,111300,24900
24/09/2010,30100,27100,30000.0,27300,59700,24000
27/09/2010,28300,26000,27300.0,28300,111900,24800
28/09/2010,29600,27200,28400.0,27200,41500,23900
29/09/2010,27700,26800,27700.0,26800,83000,23500
30/09/2010,25900,25600,25600.0,25700,14500,22600
01/10/2010,26400,24800,24800.0,24800,7900,21800
04/10/2010,24600,23700,24600.0,23700,70700,20800
05/10/2010,23900,22400,22400.0,23900,357200,21000
06/10/2010,24900,23300,23300.0,24900,302500,21900
07/10/2010,26100,24800,26000.0,25200,50200,22100
08/10/2010,25500,24300,25500.0,24300,11200,21300
11/10/2010,23700,23700,23700.0,23700,9100,20800
12/10/2010,23700,23700,23700.0,23700,15400,20800
13/10/2010,25200,23600,23600.0,24300,1900,21300
14/10/2010,26000,24300,25500.0,24400,27700,21400
15/10/2010,26500,24200,26000.0,24300,7700,21300
18/10/2010,25000,24000,25000.0,24000,1300,21100
19/10/2010,23900,22800,23900.0,22800,21500,20000
20/10/2010,22000,21600,22000.0,21700,10100,19100
21/10/2010,23300,22000,23200.0,22000,20700,19300
22/10/2010,23100,21500,23100.0,22500,4600,19800
25/10/2010,22000,21900,22000.0,22000,15700,19300
26/10/2010,23500,23500,23500.0,23500,7400,20600
27/10/2010,22500,22000,22500.0,22000,1600,19300
28/10/2010,22300,22300,22300.0,22300,1000,19600
29/10/2010,23800,21500,22000.0,22500,10100,19800
01/11/2010,21500,21500,21500.0,21500,500,18900
02/11/2010,22000,22000,22000.0,22000,100,19300
03/11/2010,22900,21900,22900.0,21900,1700,19200
04/11/2010,23000,22100,23000.0,22100,600,19400
05/11/2010,22500,22300,22400.0,22300,17100,19600
08/11/2010,22000,21200,22000.0,21200,108100,18600
09/11/2010,20000,19900,20000.0,20000,11500,17600
10/11/2010,19900,19900,19900.0,19900,-,17500
11/11/2010,20900,20900,20900.0,20900,10000,18400
12/11/2010,19900,19500,19500.0,19600,7700,17200
15/11/2010,18300,18300,18300.0,18300,3100,16100
16/11/2010,18900,17100,18900.0,17100,11900,15000
17/11/2010,18800,18600,18800.0,18800,16000,16500
18/11/2010,19500,19500,19500.0,19500,18000,17100
19/11/2010,19900,19000,19900.0,19000,9600,16700
22/11/2010,20100,19500,19500.0,19500,10500,17100
23/11/2010,20500,20200,20500.0,20200,9500,17700
24/11/2010,20500,19100,20500.0,19100,11600,16800
25/11/2010,21600,20200,20200.0,20200,80700,17700
26/11/2010,22100,22100,22100.0,22100,9000,19400
29/11/2010,22500,21900,22500.0,22000,13000,19300
30/11/2010,23800,21000,22300.0,22000,34400,19300
01/12/2010,23000,21200,21300.0,21200,15900,18600
02/12/2010,21900,20300,20300.0,21800,13800,19100
03/12/2010,22900,21000,21300.0,21700,27900,19100
06/12/2010,22400,22000,22400.0,22000,10000,19300
07/12/2010,22100,20600,22100.0,20600,2100,18100
08/12/2010,20000,19900,20000.0,19900,1600,17500
09/12/2010,20300,19500,19500.0,20100,12200,17600
10/12/2010,21600,20400,20400.0,21500,38100,18900
13/12/2010,22400,20100,22200.0,21400,64100,18800
14/12/2010,23000,20800,22000.0,20800,134200,18300
15/12/2010,22900,21400,22800.0,21400,5500,18800
16/12/2010,22000,20200,21700.0,21600,15300,19000
17/12/2010,21900,21700,21700.0,21900,10000,19200
