Date,High,Low,Open,Close,Volume,Adj Close
24/10/2017,10700,10600,10650.0,10700,23000,10700
25/10/2017,10950,10700,10700.0,10950,46130,11000
26/10/2017,10950,10950,10950.0,10950,3060,11000
27/10/2017,10950,10750,10950.0,10950,3340,11000
30/10/2017,10850,10750,10750.0,10800,2160,10800
31/10/2017,10850,10800,10800.0,10800,18880,10800
01/11/2017,10800,10800,10800.0,10800,6680,10800
02/11/2017,10750,10750,10750.0,10750,7680,10800
03/11/2017,10750,10750,,10750,-,10800
06/11/2017,10800,10800,10800.0,10800,27900,10800
07/11/2017,11000,10950,10950.0,11000,21010,11000
08/11/2017,11100,10960,10960.0,11100,60520,11100
09/11/2017,11250,11130,11130.0,11220,92200,11200
10/11/2017,11250,11190,11220.0,11200,141210,11200
13/11/2017,11340,11200,11200.0,11270,52670,11300
14/11/2017,11350,11280,11350.0,11340,8820,11300
15/11/2017,11430,11300,11340.0,11430,22790,11400
16/11/2017,11530,11200,11530.0,11400,110540,11400
17/11/2017,11500,11210,11500.0,11210,21530,11200
20/11/2017,11310,11000,11300.0,11060,50640,11100
21/11/2017,11810,11500,11500.0,11550,246020,11600
22/11/2017,11550,11550,11550.0,11550,12870,11600
23/11/2017,11900,11500,11500.0,11550,17210,11600
24/11/2017,11750,11550,11550.0,11550,3370,11600
27/11/2017,11750,11550,11550.0,11750,116240,11800
28/11/2017,11800,11700,11700.0,11800,300,11800
29/11/2017,11800,11700,11800.0,11800,5980,11800
30/11/2017,12420,11700,12420.0,11700,49420,11700
01/12/2017,11900,11700,11700.0,11700,3810,11700
04/12/2017,12200,11800,11800.0,12000,298760,12000
05/12/2017,12700,12000,12700.0,12100,421830,12100
06/12/2017,12500,11900,11900.0,12100,32570,12100
07/12/2017,12300,12200,12200.0,12300,35000,12300
08/12/2017,12300,12000,12300.0,12000,24580,12000
11/12/2017,12000,11900,11900.0,12000,7940,12000
12/12/2017,12000,11800,12000.0,12000,41230,12000
13/12/2017,12000,11800,11800.0,12000,3180,12000
14/12/2017,12050,11900,11900.0,12000,6950,12000
15/12/2017,12100,12000,12000.0,12000,285380,12000
18/12/2017,12500,12000,12000.0,12500,42860,12500
19/12/2017,12650,12500,12500.0,12600,12190,12600
20/12/2017,12600,12410,12600.0,12410,80300,12400
21/12/2017,12510,12390,12420.0,12510,121460,12500
22/12/2017,12450,12350,12400.0,12450,13000,12500
25/12/2017,12450,12430,12430.0,12450,15190,12500
26/12/2017,12550,12510,12510.0,12540,21230,12500
27/12/2017,12630,12600,12600.0,12610,25760,12600
28/12/2017,12730,12610,12610.0,12730,42720,12700
29/12/2017,12870,12650,12650.0,12860,62070,12900
02/01/2018,13000,12860,12860.0,13000,123990,13000
03/01/2018,13280,13150,13150.0,13170,112960,13200
04/01/2018,13350,13200,13200.0,13270,71140,13300
05/01/2018,13330,13270,13330.0,13270,113930,13300
08/01/2018,13370,13240,13270.0,13370,208270,13400
09/01/2018,13600,13360,13370.0,13560,74420,13600
10/01/2018,13680,13570,13640.0,13650,75230,13700
11/01/2018,13760,13650,13660.0,13760,49720,13800
12/01/2018,13900,13760,13880.0,13880,105440,13900
15/01/2018,13940,13800,13800.0,13940,212460,13900
16/01/2018,14010,13900,13900.0,13900,198670,13900
17/01/2018,13990,13890,13990.0,13990,50610,14000
18/01/2018,13890,13510,13510.0,13840,4850,13800
19/01/2018,14050,13840,13840.0,14000,62450,14000
22/01/2018,14320,14000,14000.0,14320,59860,14300
25/01/2018,15100,14410,14410.0,15000,169130,15000
26/01/2018,15020,14700,15000.0,15000,76490,15000
29/01/2018,15000,14800,15000.0,14800,53150,14800
30/01/2018,14800,14600,14800.0,14700,14130,14700
31/01/2018,14800,14610,14700.0,14800,42600,14800
01/02/2018,14700,14550,14700.0,14610,33530,14600
02/02/2018,14700,14360,14650.0,14700,49270,14700
05/02/2018,14400,14300,14400.0,14300,132440,14300
06/02/2018,14000,13300,13350.0,13400,90490,13400
07/02/2018,14300,13500,14290.0,13650,216360,13700
08/02/2018,13680,13480,13670.0,13480,221600,13500
09/02/2018,13450,12590,12590.0,13400,92090,13400
12/02/2018,13450,13200,13200.0,13450,137390,13500
13/02/2018,13900,13410,13600.0,13900,121910,13900
21/02/2018,14300,13980,13990.0,14100,43000,14100
22/02/2018,14320,14100,14300.0,14250,72940,14300
23/02/2018,14390,14250,14250.0,14390,113470,14400
26/02/2018,14700,14480,14480.0,14610,199480,14600
27/02/2018,14630,14550,14610.0,14600,51860,14600
28/02/2018,14700,14550,14600.0,14600,164030,14600
01/03/2018,14700,14600,14600.0,14690,148090,14700
02/03/2018,14690,14610,14620.0,14690,53000,14700
05/03/2018,14800,14690,14690.0,14750,126350,14800
06/03/2018,14700,14350,14500.0,14700,65790,14700
07/03/2018,14700,14600,14700.0,14600,99650,14600
08/03/2018,14700,14580,14600.0,14700,108530,14700
09/03/2018,14800,14750,14750.0,14780,92520,14800
12/03/2018,14820,14770,14790.0,14790,89840,14800
13/03/2018,14800,14770,14790.0,14800,50840,14800
14/03/2018,14930,14820,14820.0,14920,154600,14900
15/03/2018,14950,14900,14920.0,14920,61640,14900
16/03/2018,14930,14870,14870.0,14920,69460,14900
19/03/2018,15030,14920,14920.0,15030,91040,15000
20/03/2018,15200,15100,15110.0,15190,75080,15200
21/03/2018,15380,15230,15230.0,15380,84890,15400
22/03/2018,15450,15400,15400.0,15400,100510,15400
23/03/2018,15400,15160,15400.0,15160,91660,15200
26/03/2018,15250,15000,15160.0,15250,133870,15300
27/03/2018,15500,15400,15400.0,15460,95550,15500
28/03/2018,15470,15400,15460.0,15460,55510,15500
29/03/2018,15460,15390,15460.0,15390,59350,15400
30/03/2018,15420,15350,15410.0,15420,102330,15400
02/04/2018,15700,15480,15480.0,15650,152840,15700
03/04/2018,15760,15640,15760.0,15640,63560,15600
04/04/2018,15700,15650,15650.0,15690,88160,15700
05/04/2018,15900,15740,15740.0,15900,110830,15900
06/04/2018,15910,15800,15800.0,15870,101190,15900
09/04/2018,15930,15850,15870.0,15920,78580,15900
10/04/2018,15920,15790,15920.0,15790,162350,15800
11/04/2018,15800,15710,15800.0,15740,53580,15700
12/04/2018,15500,15330,15500.0,15500,81000,15500
13/04/2018,15500,15390,15410.0,15390,33530,15400
16/04/2018,15300,15200,15270.0,15250,78340,15300
17/04/2018,15350,15250,15250.0,15350,82370,15400
18/04/2018,15350,15280,15350.0,15280,52340,15300
19/04/2018,15350,15000,15260.0,15270,2618550,15300
20/04/2018,15290,14500,15270.0,15000,15930,15000
23/04/2018,14950,14400,14900.0,14400,69230,14400
24/04/2018,14500,14000,14000.0,14500,19140,14500
26/04/2018,14490,14490,14490.0,14490,14490,14500
27/04/2018,14510,13950,14100.0,13950,28040,14000
02/05/2018,13970,13850,13960.0,13850,337460,13900
03/05/2018,13670,13650,13670.0,13650,35410,13700
04/05/2018,13700,13550,13650.0,13600,32060,13600
07/05/2018,13750,13610,13620.0,13750,61690,13800
08/05/2018,14200,14100,14100.0,14200,22650,14200
09/05/2018,14200,14000,14200.0,14200,15670,14200
