Date,High,Low,Open,Close,Volume,Adj Close
30/11/2007,160100,149900,150000.0,157600,67700,32600
03/12/2007,160000,151100,158100.0,157000,24600,32500
04/12/2007,171300,156000,157000.0,171300,72200,35400
05/12/2007,180000,155000,180000.0,170000,32700,35200
06/12/2007,176000,158000,176000.0,173000,33200,35800
07/12/2007,175000,170000,174000.0,174000,22800,36000
10/12/2007,174000,166500,174000.0,170000,16900,35200
11/12/2007,167000,160000,166500.0,164000,23100,33900
12/12/2007,169900,160000,162000.0,163000,28300,33700
13/12/2007,164000,159500,164000.0,159500,12700,33000
14/12/2007,162000,158800,160000.0,159000,21500,32900
17/12/2007,153000,143800,143800.0,143800,41400,29800
18/12/2007,144000,129800,130000.0,139000,42200,28800
19/12/2007,143500,117500,117500.0,143500,10800,29700
20/12/2007,143500,135000,143500.0,138000,90262,28600
21/12/2007,147000,135000,139000.0,142200,14000,29400
24/12/2007,142200,138000,142200.0,140000,9000,29000
25/12/2007,142900,137000,142900.0,139000,11500,28800
26/12/2007,142000,139900,139900.0,141900,5200,29400
27/12/2007,140900,138000,140900.0,138000,4400,28600
28/12/2007,142000,136000,136000.0,142000,6700,29400
02/01/2008,140000,134000,140000.0,134000,1200,27700
03/01/2008,137000,132000,137000.0,135000,1800,27900
04/01/2008,130000,129000,129900.0,129000,3500,26700
07/01/2008,120000,116700,120000.0,120000,9900,24800
08/01/2008,129600,122500,125000.0,123500,10200,25600
09/01/2008,126500,119000,122500.0,123000,5900,25500
10/01/2008,118000,116000,117500.0,118000,4500,24400
11/01/2008,121500,120000,120500.0,120000,5800,24800
14/01/2008,118000,112000,118000.0,112000,6500,23200
15/01/2008,105000,102300,105000.0,103000,6600,21300
16/01/2008,112900,112000,112900.0,112900,7500,23400
17/01/2008,124000,110000,124000.0,115000,8800,23800
18/01/2008,125000,118000,118000.0,118000,5700,24400
21/01/2008,120000,116000,120000.0,120000,1200,24800
22/01/2008,118000,113000,118000.0,113500,8400,23500
23/01/2008,115100,105400,115100.0,110200,7100,22800
24/01/2008,118000,106000,116000.0,110000,12300,22800
25/01/2008,114000,110000,113900.0,110000,12200,22800
28/01/2008,114000,108200,111000.0,112000,11500,23200
29/01/2008,122900,113000,114000.0,122900,20300,25400
30/01/2008,132500,132500,132500.0,132500,4400,27400
31/01/2008,145700,128000,145700.0,143000,45800,29600
01/02/2008,150200,141000,147000.0,150200,32400,31100
