Date,High,Low,Open,Close,Volume,Adj Close
22/07/2008,60000,13500,60000.0,14000,40900,2400
23/07/2008,16400,15200,15200.0,16400,27500,2800
24/07/2008,16500,16500,16500.0,16500,400,2800
25/07/2008,17100,17100,17100.0,17100,100,2900
28/07/2008,17700,17700,17700.0,17700,200,3000
29/07/2008,18400,18400,18400.0,18400,100,3100
30/07/2008,19100,19100,19100.0,19100,4300,3200
31/07/2008,19800,19800,19800.0,19800,24200,3300
01/08/2008,20500,20500,20500.0,20500,1000,3500
04/08/2008,21300,21300,21300.0,21300,600,3600
05/08/2008,22100,20500,22100.0,22100,113500,3700
06/08/2008,22600,22600,22600.0,22600,200,3800
07/08/2008,23500,23500,23500.0,23500,200,4000
08/08/2008,24400,22600,24400.0,22900,51900,3900
11/08/2008,24300,22500,22500.0,22500,22800,3800
12/08/2008,23700,21900,21900.0,21900,35200,3700
13/08/2008,21600,21200,21300.0,21200,6000,3600
14/08/2008,22100,20500,20500.0,22100,58600,3700
15/08/2008,22500,22000,22500.0,22500,63700,3800
18/08/2008,24000,21000,24000.0,22500,26200,3800
19/08/2008,20800,20400,20800.0,20400,9200,3400
20/08/2008,19100,19100,19100.0,19100,2200,3200
21/08/2008,20400,17800,17800.0,20200,59900,3400
22/08/2008,20300,18000,18500.0,18700,41300,3200
25/08/2008,19700,19700,19700.0,19700,34200,3300
26/08/2008,21000,20900,21000.0,21000,23900,3500
27/08/2008,22400,19600,22000.0,21000,29100,3500
28/08/2008,20500,20500,20500.0,20500,200,3500
29/08/2008,19100,19100,19100.0,19100,2700,3200
03/09/2008,20400,17800,17800.0,20400,62800,3400
04/09/2008,21100,18600,21100.0,20000,24300,3400
05/09/2008,21000,18600,20500.0,19900,31700,3400
08/09/2008,20500,18600,19500.0,20000,18800,3400
09/09/2008,21000,19500,20500.0,19900,22300,3400
10/09/2008,21000,19000,20500.0,19000,8700,3200
11/09/2008,19500,18500,19500.0,18500,14300,3100
12/09/2008,17800,17400,17800.0,17400,15500,2900
15/09/2008,18700,16300,16300.0,17200,8800,2900
16/09/2008,17000,16200,17000.0,16300,15700,2800
17/09/2008,16300,15200,15300.0,15200,12300,2600
18/09/2008,15000,14600,14600.0,14600,16100,2500
19/09/2008,15700,14600,15000.0,15700,4600,2600
