Date,High,Low,Open,Close,Volume,Adj Close
26/07/2010,54000,40000,40000.0,54000,44000,25000
27/07/2010,51700,48100,51700.0,48100,18400,22200
28/07/2010,46000,46000,46000.0,46000,2600,21300
29/07/2010,43000,42800,42800.0,43000,116600,19900
30/07/2010,43000,40500,43000.0,41500,28800,19200
02/08/2010,41000,39000,41000.0,39000,30800,18000
03/08/2010,39400,37000,37000.0,37000,35800,17100
04/08/2010,36900,35000,35000.0,35500,34100,16400
05/08/2010,37500,34000,34000.0,36500,19000,16900
06/08/2010,37000,34000,35000.0,34000,34000,15700
09/08/2010,34000,32300,34000.0,32300,11300,14900
10/08/2010,32000,30800,32000.0,30800,8800,14200
11/08/2010,30000,28900,28900.0,29000,32700,13400
12/08/2010,27000,26900,27000.0,26900,8500,12400
13/08/2010,27000,25100,25100.0,27000,49000,12500
16/08/2010,27300,26800,26800.0,27300,14200,12600
17/08/2010,28400,26000,26000.0,28200,15700,13000
18/08/2010,29100,26600,29100.0,28500,9400,13200
19/08/2010,29800,27000,29800.0,27000,11100,12500
20/08/2010,29300,25700,29300.0,25700,15700,11900
23/08/2010,27900,24400,27900.0,24400,10200,11300
24/08/2010,24600,22900,24600.0,23000,5000,10600
25/08/2010,21600,21500,21500.0,21500,9700,9900
26/08/2010,22500,20000,22500.0,20000,26600,9200
27/08/2010,22100,19300,22100.0,19300,14400,8900
30/08/2010,20600,20000,20600.0,20600,16100,9500
31/08/2010,22000,20500,21900.0,21300,19300,9800
01/09/2010,23000,22700,22900.0,23000,31600,10600
06/09/2010,24500,23000,23500.0,24500,32900,11300
07/09/2010,25700,22800,25700.0,22800,27200,10500
08/09/2010,23000,22500,23000.0,22600,19900,10400
09/09/2010,24100,22700,22900.0,23000,21600,10600
10/09/2010,24700,21700,24700.0,22100,43700,10200
13/09/2010,23600,20900,23600.0,21500,5000,9900
14/09/2010,22400,21500,22400.0,21500,4300,9900
15/09/2010,22700,21400,22700.0,21400,15900,9900
16/09/2010,22000,21000,22000.0,21000,2300,9700
17/09/2010,22700,22000,22000.0,22600,14500,10400
20/09/2010,23800,22300,23600.0,22300,14300,10300
21/09/2010,23500,23000,23500.0,23000,4000,10600
22/09/2010,22800,22000,22800.0,22200,12400,10300
23/09/2010,22500,20900,22500.0,21000,10100,9700
24/09/2010,21800,21500,21500.0,21800,1200,10100
27/09/2010,21700,20700,21700.0,20700,3200,9600
28/09/2010,20600,20500,20500.0,20500,1400,9500
29/09/2010,20500,19800,20500.0,19800,11000,9200
30/09/2010,20800,20800,20800.0,20800,1300,9600
01/10/2010,20000,19800,20000.0,19800,2600,9200
04/10/2010,19700,18600,19000.0,18600,10600,8600
05/10/2010,19100,18000,18600.0,18000,1300,8300
06/10/2010,19300,18000,19000.0,18000,3600,8300
07/10/2010,18500,17400,18300.0,17400,4400,8000
08/10/2010,17700,16500,17700.0,16900,15600,7800
11/10/2010,16300,16000,16300.0,16100,14900,7400
12/10/2010,16500,15100,15500.0,16000,12900,7400
13/10/2010,16300,15700,15900.0,16300,9500,7500
