Date,High,Low,Open,Close,Volume,Adj Close
05/01/2010,40000,29500,35000.0,37000,72500,6400
06/01/2010,37100,34600,37100.0,34600,11100,6000
07/01/2010,32900,32700,32800.0,32700,17100,5600
08/01/2010,32000,30600,30600.0,30600,32700,5300
11/01/2010,30000,28700,29000.0,30000,54800,5200
12/01/2010,30800,29000,29000.0,29100,18900,5000
13/01/2010,30000,27800,29800.0,29900,21200,5100
14/01/2010,30700,29000,30700.0,30500,5800,5200
15/01/2010,30000,28500,30000.0,28500,7800,4900
18/01/2010,29000,27000,29000.0,27000,10900,4600
19/01/2010,28800,25500,28800.0,27700,3600,4800
20/01/2010,27900,27900,27900.0,27900,100,4800
21/01/2010,26600,26000,26000.0,26000,9300,4500
22/01/2010,25100,24300,25100.0,24800,16400,4300
25/01/2010,24000,23100,23500.0,23500,6100,4000
26/01/2010,25200,25200,25200.0,25200,6100,4300
27/01/2010,26000,23500,26000.0,23700,8900,4100
28/01/2010,23100,23000,23100.0,23000,4400,4000
29/01/2010,24100,24100,24100.0,24100,100,4100
01/02/2010,22600,22500,22600.0,22500,11200,3900
02/02/2010,23900,22000,23900.0,22500,2400,3900
03/02/2010,24100,22000,24100.0,23900,5200,4100
04/02/2010,22600,22000,22600.0,22100,6600,3800
05/02/2010,23300,21000,21000.0,21600,1400,3700
08/02/2010,22500,22400,22500.0,22400,800,3900
09/02/2010,23700,21000,23700.0,21000,4100,3600
10/02/2010,22500,22500,22500.0,22500,100,3900
11/02/2010,22500,22500,22500.0,22500,600,3900
12/02/2010,24000,21500,24000.0,21500,1900,3700
22/02/2010,23200,22900,23200.0,22900,4700,3900
23/02/2010,22500,21600,22500.0,21600,3000,3700
24/02/2010,21800,21000,21000.0,21800,2200,3800
25/02/2010,21600,21100,21600.0,21600,3400,3700
26/02/2010,22000,21500,21500.0,22000,2800,3800
01/03/2010,22500,22000,22000.0,22500,4600,3900
02/03/2010,23200,22100,22100.0,23000,3900,4000
03/03/2010,24500,23500,23500.0,24500,6500,4200
04/03/2010,25800,25000,25100.0,25000,8700,4300
05/03/2010,27000,26000,26500.0,27000,20600,4600
08/03/2010,28500,28000,28000.0,28500,9800,4900
09/03/2010,29500,27100,29500.0,28000,10400,4800
10/03/2010,28200,26400,26500.0,26400,5700,4500
11/03/2010,27000,25600,27000.0,25600,9200,4400
12/03/2010,26800,26100,26600.0,26800,13400,4600
15/03/2010,28200,27500,27500.0,27600,13000,4700
16/03/2010,28800,26500,28000.0,27500,8300,4700
17/03/2010,26500,26500,26500.0,26500,3600,4600
18/03/2010,27700,26500,26500.0,27700,6600,4800
19/03/2010,27500,27100,27500.0,27100,4500,4700
22/03/2010,29100,27500,28200.0,29100,55900,5000
23/03/2010,30800,29000,30800.0,30000,18900,5200
24/03/2010,31000,28600,30200.0,30000,17300,5200
25/03/2010,28300,28300,28300.0,28300,2900,4900
26/03/2010,30200,28300,28300.0,30200,71000,5200
29/03/2010,30700,28500,30700.0,29800,3500,5100
30/03/2010,30000,28000,29600.0,28000,15200,4800
31/03/2010,27900,27000,27900.0,27200,9400,4700
01/04/2010,28000,27000,27200.0,27200,17000,4700
02/04/2010,27300,26600,27300.0,27200,3000,4700
05/04/2010,28800,28000,28400.0,28800,14800,5000
06/04/2010,30300,28000,30300.0,28000,11000,4800
07/04/2010,28300,27500,28200.0,27800,16100,4800
08/04/2010,29800,28100,28200.0,29000,20200,5000
09/04/2010,29200,28100,29200.0,28400,16800,4900
12/04/2010,28500,27600,27700.0,27900,25300,4800
13/04/2010,29500,27700,28000.0,27800,17900,4800
14/04/2010,28300,27700,28100.0,28100,10100,4800
15/04/2010,29400,28900,29400.0,29400,10900,5100
16/04/2010,31100,29200,29300.0,31100,89600,5400
19/04/2010,32800,30500,32500.0,31000,7700,5300
20/04/2010,32000,31200,32000.0,31900,26000,5500
21/04/2010,33800,32500,33000.0,33800,22100,5800
22/04/2010,35400,32600,34200.0,32600,41600,5600
26/04/2010,32300,32300,32300.0,32300,8000,5600
27/04/2010,31800,31000,31300.0,31400,35200,5400
28/04/2010,33000,30200,30200.0,31800,55900,5500
29/04/2010,33900,32600,33900.0,33900,60400,5800
04/05/2010,36200,36200,36200.0,36200,21200,6200
05/05/2010,38700,36200,38700.0,38700,98300,6700
06/05/2010,41100,38700,38700.0,41100,55600,7100
07/05/2010,43800,38200,43000.0,38500,67000,6600
10/05/2010,36700,36600,36700.0,36600,44900,6300
11/05/2010,36200,34100,36200.0,34100,40700,5900
12/05/2010,33200,32400,32800.0,32400,109300,5600
13/05/2010,31500,30300,31000.0,31500,75000,5400
14/05/2010,32700,32600,32700.0,32700,14600,5600
17/05/2010,34800,31000,34500.0,31700,25800,5500
18/05/2010,34900,32000,34900.0,32100,14600,5500
19/05/2010,34700,30600,33000.0,31000,45000,5300
20/05/2010,32800,29700,29900.0,32500,85700,5600
21/05/2010,29100,29100,29100.0,29100,21200,5000
24/05/2010,31100,29000,30900.0,31100,24300,5400
25/05/2010,31200,28800,30300.0,28800,23800,5000
26/05/2010,32700,30700,32700.0,32600,43900,5600
27/05/2010,32500,30500,32400.0,32500,13200,5600
28/05/2010,34100,32100,33700.0,34100,47800,5900
31/05/2010,36000,32000,36000.0,32000,6900,5500
01/06/2010,31500,30000,30500.0,31500,29700,5400
02/06/2010,32000,30400,30500.0,32000,26000,5500
03/06/2010,32800,31700,32800.0,31700,17800,5500
04/06/2010,32500,31000,32500.0,31200,19300,5400
07/06/2010,29500,29300,29500.0,29400,35900,5100
08/06/2010,31000,28000,28000.0,31000,59800,5300
09/06/2010,31600,29900,31000.0,30900,10100,5300
10/06/2010,31000,29100,30500.0,30000,14200,5200
11/06/2010,32000,30500,32000.0,31000,9600,5300
14/06/2010,32800,30900,30900.0,32800,81000,5600
15/06/2010,33800,31900,31900.0,33000,26700,5700
16/06/2010,34300,32500,34000.0,33300,10100,5700
17/06/2010,35000,33200,33200.0,33600,62500,5800
18/06/2010,34300,33000,34300.0,33400,34600,5700
21/06/2010,34500,33000,34500.0,33000,41200,5700
22/06/2010,33500,32700,33500.0,32900,32500,5700
23/06/2010,33500,32500,33400.0,33500,34100,5800
24/06/2010,33800,32500,32500.0,32800,51800,5900
25/06/2010,32100,30800,32000.0,31100,37600,5600
28/06/2010,32200,30300,32200.0,30700,5100,5500
29/06/2010,32400,31000,31000.0,31900,19100,5700
30/06/2010,32000,29600,31500.0,30800,16800,5600
01/07/2010,31800,29200,29200.0,31200,10800,5600
02/07/2010,31200,30800,31000.0,31200,8700,5600
05/07/2010,31400,30700,31400.0,30700,8100,5500
06/07/2010,31000,30200,30500.0,30300,23700,5500
07/07/2010,31800,30800,31500.0,31000,25100,5600
08/07/2010,31400,30100,31200.0,30100,5800,5400
09/07/2010,31400,30900,30900.0,31400,13900,5700
12/07/2010,32000,31400,31900.0,31900,25100,5700
13/07/2010,34100,32500,32500.0,34100,101100,6100
14/07/2010,34200,32500,34200.0,33000,48300,5900
15/07/2010,33400,32000,32200.0,32000,19300,5800
16/07/2010,33500,32400,32900.0,33000,34600,5900
19/07/2010,34000,33100,33500.0,33700,23700,6100
20/07/2010,35700,33900,34000.0,34300,80600,6200
21/07/2010,36000,34700,35000.0,35500,61300,6400
22/07/2010,36000,35100,35500.0,35400,28300,6400
23/07/2010,35900,35000,35100.0,35000,9100,6300
