Date,High,Low,Open,Close,Volume,Adj Close
25/03/2010,16000,13500,13500.0,14800,63400,4100
26/03/2010,15500,13900,15500.0,14100,16300,3900
29/03/2010,14500,14500,14500.0,14500,2400,4000
30/03/2010,14500,14500,14500.0,14500,1100,4000
31/03/2010,14100,13500,14100.0,13500,18200,3800
01/04/2010,13700,13500,13700.0,13500,2000,3800
02/04/2010,13500,12700,13500.0,12700,9800,3500
05/04/2010,13000,12700,12900.0,13000,25000,3600
06/04/2010,13800,12900,12900.0,13800,3000,3800
07/04/2010,14400,13400,14400.0,13500,12200,3800
08/04/2010,14400,14000,14000.0,14400,12600,4000
09/04/2010,14800,13900,14800.0,14000,5400,3900
12/04/2010,14400,13700,14300.0,14000,57700,3900
13/04/2010,14800,13800,14800.0,13800,3100,3800
14/04/2010,14700,13500,14700.0,14500,15400,4000
15/04/2010,14800,13500,14600.0,14300,26400,4000
16/04/2010,15300,14400,14900.0,15300,60700,4300
19/04/2010,16100,15300,15300.0,16100,75000,4500
20/04/2010,17100,16900,17000.0,17100,35400,4800
21/04/2010,18200,18200,18200.0,18200,53700,5100
22/04/2010,19400,18300,19400.0,18300,90600,5100
26/04/2010,20500,18000,20500.0,19500,41700,5400
27/04/2010,20500,19000,20400.0,20000,58000,5600
28/04/2010,21000,19100,19100.0,21000,61200,5900
29/04/2010,21800,20000,21500.0,21600,72300,6000
04/05/2010,22800,21700,22700.0,22800,76100,6400
05/05/2010,24300,21800,23400.0,24000,81400,6700
06/05/2010,25300,23500,23700.0,25300,104300,7100
07/05/2010,26500,24500,24500.0,25300,36700,7100
10/05/2010,25600,23900,25000.0,23900,40900,6700
11/05/2010,24400,22700,24000.0,22700,22100,6300
12/05/2010,21300,21300,21300.0,21300,1700,5900
13/05/2010,20200,19900,19900.0,19900,40500,5600
14/05/2010,21000,18600,18600.0,21000,51300,5900
17/05/2010,19100,18500,19100.0,19000,3400,5300
18/05/2010,18100,17700,18100.0,17700,86700,4900
19/05/2010,16300,16100,16300.0,16100,28300,4600
20/05/2010,17000,15000,15300.0,16500,34600,4700
21/05/2010,15100,14700,15000.0,14700,51800,4200
24/05/2010,15500,14000,14200.0,14800,33100,4200
25/05/2010,15300,15200,15200.0,15300,17300,4400
26/05/2010,16300,16100,16300.0,16300,9100,4700
27/05/2010,17400,17000,17400.0,17400,50800,5000
28/05/2010,18600,18600,18600.0,18600,28200,5300
31/05/2010,19200,17300,19200.0,17300,31300,4900
01/06/2010,17400,16500,16600.0,17200,28100,4900
02/06/2010,17900,16800,16800.0,17300,9100,4900
03/06/2010,17700,17200,17700.0,17300,4300,4900
04/06/2010,17800,16500,16500.0,17800,1100,5100
07/06/2010,17200,15500,15600.0,15700,7800,4500
08/06/2010,16700,15700,15700.0,16700,12600,4800
09/06/2010,17100,16600,17100.0,16800,16100,4800
10/06/2010,17400,17000,17000.0,17400,18100,5000
11/06/2010,17700,17000,17700.0,17000,12300,4900
14/06/2010,17400,16600,17100.0,17400,8500,5000
15/06/2010,17300,16900,17000.0,17200,33900,4900
16/06/2010,18200,17000,17800.0,18200,73900,5200
17/06/2010,18700,17800,18200.0,17800,28200,5100
18/06/2010,19400,18200,18600.0,19400,67600,5500
21/06/2010,20400,20200,20400.0,20400,28200,5800
22/06/2010,21800,20500,21800.0,21800,282300,6200
23/06/2010,23300,22700,23300.0,23300,57000,6600
24/06/2010,24900,24900,24900.0,24900,101700,7100
25/06/2010,26600,26200,26600.0,26600,220100,7600
28/06/2010,28400,24800,28400.0,27300,278700,7800
29/06/2010,28300,25000,27000.0,28300,228100,8100
30/06/2010,29500,27600,28500.0,29400,171100,8400
01/07/2010,28900,27000,28800.0,27500,73900,7800
02/07/2010,29600,25900,27000.0,29400,224100,8400
05/07/2010,29900,27700,28500.0,28300,93300,8100
06/07/2010,28700,28000,28000.0,28000,201300,8000
07/07/2010,30000,27000,27000.0,28200,132500,8000
08/07/2010,29500,27000,29000.0,27000,67200,7700
09/07/2010,29000,25900,25900.0,28500,390800,8100
12/07/2010,29800,28500,28500.0,29800,262200,8500
13/07/2010,31700,31200,31500.0,31700,177300,9000
14/07/2010,33900,31100,33900.0,33800,140000,9600
15/07/2010,35000,31000,33000.0,31100,277600,8900
16/07/2010,32000,30500,31000.0,30800,147500,8800
19/07/2010,33300,30000,31000.0,33300,281500,9500
20/07/2010,34500,31500,32500.0,32500,116900,9300
21/07/2010,31400,30200,30800.0,30500,145900,8700
